time,P,G(i),H_sun,T2m,WS10m,Int
20161018:2009,0.0,0.0,0.0,21.33,4.08,0.0
20161018:2109,0.0,0.0,0.0,20.36,3.46,0.0
20161018:2209,0.0,0.0,0.0,19.7,3.2,0.0
20161018:2309,0.0,0.0,0.0,19.05,2.93,0.0
20161019:0009,0.0,0.0,0.0,18.39,2.66,0.0
20161019:0109,0.0,0.0,0.0,17.89,2.64,0.0
20161019:0209,0.0,0.0,0.0,17.4,2.63,0.0
20161019:0309,0.0,0.0,0.0,16.9,2.61,0.0
20161019:0409,0.0,0.0,0.0,17.6,2.6,0.0
20161019:0509,61.91,277.97,12.86,18.29,2.59,0.0
20161019:0609,127.68,538.09,24.7,18.99,2.58,0.0
20161019:0709,178.3,761.91,35.37,20.61,2.79,0.0
20161019:0809,210.81,920.73,43.99,22.22,2.99,0.0
20161019:0909,224.17,993.38,49.21,23.84,3.2,0.0
20161019:1009,221.52,982.8,49.65,24.67,3.38,0.0
20161019:1109,202.23,890.15,45.18,25.5,3.56,0.0
20161019:1209,169.31,736.94,37.04,26.34,3.74,0.0
20161019:1309,120.79,521.01,26.65,25.84,4.19,0.0
20161019:1409,51.42,237.3,14.96,25.35,4.64,0.0
20161019:1509,0.96,14.3,2.55,24.85,5.09,0.0
20161019:1609,0.0,0.0,0.0,23.74,4.86,0.0
20161019:1709,0.0,0.0,0.0,22.62,4.62,0.0
20161019:1809,0.0,0.0,0.0,21.5,4.39,0.0
20161019:1909,0.0,0.0,0.0,20.72,4.14,0.0
20161019:2009,0.0,0.0,0.0,19.94,3.89,0.0
20161019:2109,0.0,0.0,0.0,19.16,3.64,0.0
20161019:2209,0.0,0.0,0.0,18.6,3.41,0.0
20161019:2309,0.0,0.0,0.0,18.05,3.17,0.0
20161020:0009,0.0,0.0,0.0,17.49,2.94,0.0
20161020:0109,0.0,0.0,0.0,17.42,3.02,0.0
20161020:0209,0.0,0.0,0.0,17.35,3.09,0.0
20161020:0309,0.0,0.0,0.0,17.28,3.17,0.0
20161020:0409,0.0,0.0,0.0,18.03,3.26,0.0
20161020:0509,46.62,211.94,12.69,18.77,3.35,0.0
20161020:0609,125.96,529.01,24.5,19.51,3.43,0.0
20161020:0709,169.93,720.53,35.13,20.8,3.45,0.0
20161020:0809,199.0,859.84,43.69,22.1,3.46,0.0
20161020:0909,190.01,826.06,48.86,23.39,3.48,0.0
20161020:1009,207.68,909.94,49.29,24.0,3.65,0.0
20161020:1109,193.29,841.88,44.84,24.61,3.82,0.0
20161020:1209,156.23,673.1,36.74,25.22,3.99,0.0
20161020:1309,100.29,431.74,26.38,24.93,4.28,0.0
20161020:1409,30.65,147.05,14.73,24.63,4.57,0.0
20161020:1509,0.0,0.0,0.0,24.34,4.87,0.0
20161020:1609,0.0,0.0,0.0,23.22,4.79,0.0
20161020:1709,0.0,0.0,0.0,22.1,4.7,0.0
20161020:1809,0.0,0.0,0.0,20.98,4.62,0.0
20161020:1909,0.0,0.0,0.0,20.22,4.44,0.0
20161020:2009,0.0,0.0,0.0,19.46,4.25,0.0
20161020:2109,0.0,0.0,0.0,18.7,4.07,0.0
20161020:2209,0.0,0.0,0.0,18.27,3.9,0.0
20161020:2309,0.0,0.0,0.0,17.83,3.74,0.0
20161021:0009,0.0,0.0,0.0,17.4,3.57,0.0
20161021:0109,0.0,0.0,0.0,17.25,3.61,0.0
20161021:0209,0.0,0.0,0.0,17.11,3.65,0.0
20161021:0309,0.0,0.0,0.0,16.96,3.68,0.0
20161021:0409,0.0,0.0,0.0,17.7,3.66,0.0
20161021:0509,59.55,267.11,12.51,18.43,3.65,0.0
20161021:0609,125.75,526.63,24.29,19.17,3.63,0.0
20161021:0709,179.77,759.4,34.88,20.59,3.99,0.0
20161021:0809,214.9,924.06,43.4,22.01,4.35,0.0
20161021:0909,229.14,996.67,48.52,23.43,4.72,0.0
20161021:1009,227.62,991.58,48.93,24.13,4.89,0.0
20161021:1109,209.07,905.22,44.5,24.84,5.07,0.0
20161021:1209,174.57,748.83,36.44,25.55,5.24,0.0
20161021:1309,128.44,548.2,26.12,25.11,5.57,0.0
20161021:1409,60.37,275.74,14.49,24.66,5.9,0.0
20161021:1509,0.0,0.0,0.0,24.22,6.23,0.0
20161021:1609,0.0,0.0,0.0,23.16,5.73,0.0
20161021:1709,0.0,0.0,0.0,22.09,5.22,0.0
20161021:1809,0.0,0.0,0.0,21.02,4.72,0.0
20161021:1909,0.0,0.0,0.0,20.26,4.32,0.0
20161021:2009,0.0,0.0,0.0,19.51,3.93,0.0
20161021:2109,0.0,0.0,0.0,18.75,3.53,0.0
20161021:2209,0.0,0.0,0.0,18.17,3.27,0.0
20161021:2309,0.0,0.0,0.0,17.58,3.02,0.0
20161022:0009,0.0,0.0,0.0,17.0,2.76,0.0
20161022:0109,0.0,0.0,0.0,16.95,2.76,0.0
20161022:0209,0.0,0.0,0.0,16.9,2.76,0.0
20161022:0309,0.0,0.0,0.0,16.84,2.76,0.0
20161022:0409,0.0,0.0,0.0,17.7,2.6,0.0
20161022:0509,60.46,272.32,12.34,18.55,2.45,0.0
20161022:0609,126.11,533.7,24.09,19.4,2.29,0.0
20161022:0709,177.23,757.38,34.63,20.96,2.91,0.0
20161022:0809,211.99,921.15,43.1,22.51,3.53,0.0
20161022:0909,232.38,1021.48,48.17,24.07,4.15,0.0
20161022:1009,224.02,982.08,48.57,24.84,4.51,0.0
20161022:1109,213.03,928.53,44.17,25.62,4.88,0.0
20161022:1209,187.49,809.19,36.15,26.4,5.24,0.0
20161022:1309,123.43,529.17,25.86,25.98,5.63,0.0
20161022:1409,60.33,276.89,14.26,25.57,6.02,0.0
20161022:1509,0.0,0.0,0.0,25.15,6.41,0.0
20161022:1609,0.0,0.0,0.0,24.05,5.93,0.0
20161022:1709,0.0,0.0,0.0,22.95,5.44,0.0
20161022:1809,0.0,0.0,0.0,21.85,4.95,0.0
20161022:1909,0.0,0.0,0.0,21.04,4.51,0.0
20161022:2009,0.0,0.0,0.0,20.24,4.06,0.0
20161022:2109,0.0,0.0,0.0,19.43,3.61,0.0
20161022:2209,0.0,0.0,0.0,18.96,3.36,0.0
20161022:2309,0.0,0.0,0.0,18.48,3.1,0.0
20161023:0009,0.0,0.0,0.0,18.01,2.84,0.0
20161023:0109,0.0,0.0,0.0,17.93,2.78,0.0
20161023:0209,0.0,0.0,0.0,17.85,2.71,0.0
20161023:0309,0.0,0.0,0.0,17.77,2.65,0.0
20161023:0409,0.0,0.0,0.0,18.44,2.61,0.0
20161023:0509,58.71,265.32,12.16,19.1,2.57,0.0
20161023:0609,126.54,535.48,23.88,19.77,2.52,0.0
20161023:0709,177.86,761.02,34.39,21.43,3.03,0.0
20161023:0809,211.01,919.42,42.8,23.09,3.53,0.0
20161023:0909,225.15,992.13,47.83,24.75,4.03,0.0
20161023:1009,225.84,994.86,48.22,25.69,4.55,0.0
20161023:1109,208.82,912.42,43.84,26.64,5.07,0.0
20161023:1209,175.93,760.82,35.86,27.59,5.59,0.0
20161023:1309,125.86,542.46,25.61,27.21,5.75,0.0
20161023:1409,58.18,269.28,14.04,26.84,5.91,0.0
20161023:1509,0.0,0.0,0.0,26.46,6.07,0.0
20161023:1609,0.0,0.0,0.0,25.3,5.67,0.0
20161023:1709,0.0,0.0,0.0,24.13,5.27,0.0
20161023:1809,0.0,0.0,0.0,22.96,4.87,0.0
20161023:1909,0.0,0.0,0.0,22.07,4.43,0.0
20161023:2009,0.0,0.0,0.0,21.19,4.0,0.0
20161023:2109,0.0,0.0,0.0,20.3,3.56,0.0
20161023:2209,0.0,0.0,0.0,19.65,3.12,0.0
20161023:2309,0.0,0.0,0.0,18.99,2.68,0.0
20161024:0009,0.0,0.0,0.0,18.34,2.23,0.0
20161024:0109,0.0,0.0,0.0,17.97,2.21,0.0
20161024:0209,0.0,0.0,0.0,17.61,2.18,0.0
20161024:0309,0.0,0.0,0.0,17.24,2.15,0.0
20161024:0409,0.0,0.0,0.0,17.98,1.87,0.0
20161024:0509,41.84,192.74,11.99,18.72,1.59,0.0
20161024:0609,120.19,513.11,23.68,19.46,1.31,0.0
20161024:0709,174.19,758.99,34.14,21.56,1.56,0.0
20161024:0809,206.61,924.5,42.51,23.67,1.82,0.0
20161024:0909,219.15,997.28,47.49,25.77,2.07,0.0
20161024:1009,219.36,991.98,47.87,26.75,2.76,0.0
20161024:1109,202.75,904.04,43.51,27.74,3.45,0.0
20161024:1209,173.65,762.93,35.57,28.73,4.14,0.0
20161024:1309,124.85,544.16,25.36,28.21,4.43,0.0
20161024:1409,60.94,283.79,13.81,27.69,4.73,0.0
20161024:1509,0.0,0.0,0.0,27.17,5.02,0.0
20161024:1609,0.0,0.0,0.0,25.9,4.84,0.0
20161024:1709,0.0,0.0,0.0,24.62,4.65,0.0
20161024:1809,0.0,0.0,0.0,23.34,4.47,0.0
20161024:1909,0.0,0.0,0.0,22.45,4.13,0.0
20161024:2009,0.0,0.0,0.0,21.55,3.79,0.0
20161024:2109,0.0,0.0,0.0,20.66,3.45,0.0
20161024:2209,0.0,0.0,0.0,20.04,3.2,0.0
20161024:2309,0.0,0.0,0.0,19.41,2.94,0.0
20161025:0009,0.0,0.0,0.0,18.79,2.69,0.0
20161025:0109,0.0,0.0,0.0,18.68,2.65,0.0
20161025:0209,0.0,0.0,0.0,18.57,2.61,0.0
20161025:0309,0.0,0.0,0.0,18.46,2.57,0.0
20161025:0409,0.0,0.0,0.0,19.13,2.56,0.0
20161025:0509,10.95,61.08,11.81,19.79,2.55,0.0
20161025:0609,98.3,417.82,23.47,20.46,2.54,0.0
20161025:0709,119.91,509.79,33.89,21.73,2.91,0.0
20161025:0809,113.95,488.12,42.21,23.0,3.27,0.0
20161025:0909,120.99,521.1,47.16,24.27,3.64,0.0
20161025:1009,193.56,845.67,47.52,24.75,3.77,0.0
20161025:1109,69.25,305.0,43.19,25.23,3.9,0.0
20161025:1209,105.31,454.7,35.28,25.71,4.03,0.0
20161025:1309,11.5,64.79,25.11,25.48,4.28,0.0
20161025:1409,41.96,197.02,13.59,25.26,4.53,0.0
20161025:1509,0.0,0.0,0.0,25.03,4.79,0.0
20161025:1609,0.0,0.0,0.0,24.21,4.6,0.0
20161025:1709,0.0,0.0,0.0,23.38,4.42,0.0
20161025:1809,0.0,0.0,0.0,22.55,4.23,0.0
20161025:1909,0.0,0.0,0.0,21.82,3.98,0.0
20161025:2009,0.0,0.0,0.0,21.1,3.72,0.0
20161025:2109,0.0,0.0,0.0,20.37,3.46,0.0
20161025:2209,0.0,0.0,0.0,19.75,3.23,0.0
20161025:2309,0.0,0.0,0.0,19.13,3.0,0.0
20161026:0009,0.0,0.0,0.0,18.51,2.77,0.0
20161026:0109,0.0,0.0,0.0,18.28,3.34,0.0
20161026:0209,0.0,0.0,0.0,18.05,3.91,0.0
20161026:0309,0.0,0.0,0.0,17.82,4.48,0.0
20161026:0409,0.0,0.0,0.0,18.51,4.5,0.0
20161026:0509,54.63,246.61,11.63,19.19,4.52,0.0
20161026:0609,124.6,520.99,23.26,19.87,4.54,0.0
20161026:0709,180.26,760.62,33.64,21.57,4.73,0.0
20161026:0809,196.44,841.33,41.91,23.27,4.92,0.0
20161026:0909,216.69,942.55,46.82,24.97,5.12,0.0
20161026:1009,183.0,793.04,47.18,25.59,4.84,0.0
20161026:1109,186.91,813.4,42.87,26.21,4.57,0.0
20161026:1209,121.38,524.92,35.0,26.83,4.29,0.0
20161026:1309,124.27,535.48,24.87,26.28,4.84,0.0
20161026:1409,62.64,288.84,13.38,25.72,5.39,0.0
20161026:1509,0.0,0.0,0.0,25.17,5.94,0.0
20161026:1609,0.0,0.0,0.0,24.39,5.84,0.0
20161026:1709,0.0,0.0,0.0,23.6,5.74,0.0
20161026:1809,0.0,0.0,0.0,22.82,5.64,0.0
20161026:1909,0.0,0.0,0.0,22.28,5.36,0.0
20161026:2009,0.0,0.0,0.0,21.74,5.08,0.0
20161026:2109,0.0,0.0,0.0,21.2,4.8,0.0
20161026:2209,0.0,0.0,0.0,20.69,4.59,0.0
20161026:2309,0.0,0.0,0.0,20.18,4.39,0.0
20161027:0009,0.0,0.0,0.0,19.67,4.18,0.0
20161027:0109,0.0,0.0,0.0,19.52,4.51,0.0
20161027:0209,0.0,0.0,0.0,19.38,4.84,0.0
20161027:0309,0.0,0.0,0.0,19.23,5.17,0.0
20161027:0409,0.0,0.0,0.0,19.75,5.24,0.0
20161027:0509,48.92,223.11,11.45,20.27,5.31,0.0
20161027:0609,122.06,510.8,23.05,20.79,5.38,0.0
20161027:0709,159.02,668.49,33.39,22.41,5.54,0.0
20161027:0809,209.59,898.55,41.62,24.03,5.7,0.0
20161027:0909,229.15,997.49,46.49,25.65,5.86,0.0
20161027:1009,239.19,1049.73,46.84,26.38,5.67,0.0
20161027:1109,212.53,928.23,42.56,27.11,5.48,0.0
20161027:1209,181.43,787.53,34.73,27.85,5.28,0.0
20161027:1309,128.08,552.92,24.63,27.05,5.22,0.0
20161027:1409,57.33,266.0,13.17,26.26,5.16,0.0
20161027:1509,0.0,0.0,0.0,25.46,5.1,0.0
20161027:1609,0.0,0.0,0.0,24.56,5.04,0.0
20161027:1709,0.0,0.0,0.0,23.65,4.98,0.0
20161027:1809,0.0,0.0,0.0,22.74,4.92,0.0
20161027:1909,0.0,0.0,0.0,22.05,4.72,0.0
20161027:2009,0.0,0.0,0.0,21.35,4.51,0.0
20161027:2109,0.0,0.0,0.0,20.66,4.3,0.0
20161027:2209,0.0,0.0,0.0,20.12,4.13,0.0
20161027:2309,0.0,0.0,0.0,19.57,3.95,0.0
20161028:0009,0.0,0.0,0.0,19.03,3.78,0.0
20161028:0109,0.0,0.0,0.0,18.63,3.48,0.0
20161028:0209,0.0,0.0,0.0,18.23,3.18,0.0
20161028:0309,0.0,0.0,0.0,17.83,2.88,0.0
20161028:0409,0.0,0.0,0.0,18.52,3.06,0.0
20161028:0509,34.18,160.23,11.27,19.21,3.23,0.0
20161028:0609,114.54,482.1,22.84,19.9,3.41,0.0
20161028:0709,172.62,733.59,33.14,21.42,3.57,0.0
20161028:0809,205.24,889.48,41.33,22.95,3.73,0.0
20161028:0909,207.97,910.37,46.16,24.47,3.89,0.0
20161028:1009,202.77,889.78,46.5,25.17,3.84,0.0
20161028:1109,206.23,907.59,42.25,25.88,3.8,0.0
20161028:1209,172.95,753.77,34.46,26.59,3.75,0.0
20161028:1309,119.55,517.27,24.39,26.25,4.05,0.0
20161028:1409,54.83,255.08,12.96,25.92,4.34,0.0
20161028:1509,0.0,0.0,0.0,25.58,4.63,0.0
20161028:1609,0.0,0.0,0.0,24.54,4.42,0.0
20161028:1709,0.0,0.0,0.0,23.5,4.21,0.0
20161028:1809,0.0,0.0,0.0,22.46,4.0,0.0
20161028:1909,0.0,0.0,0.0,21.62,3.71,0.0
20161028:2009,0.0,0.0,0.0,20.77,3.42,0.0
20161028:2109,0.0,0.0,0.0,19.93,3.13,0.0
20161028:2209,0.0,0.0,0.0,19.3,2.86,0.0
20161028:2309,0.0,0.0,0.0,18.68,2.58,0.0
20161029:0009,0.0,0.0,0.0,18.05,2.3,0.0
20161029:0109,0.0,0.0,0.0,17.79,2.35,0.0
20161029:0209,0.0,0.0,0.0,17.53,2.4,0.0
20161029:0309,0.0,0.0,0.0,17.26,2.46,0.0
20161029:0409,0.0,0.0,0.0,17.85,2.39,0.0
20161029:0509,50.83,231.2,11.08,18.44,2.32,0.0
20161029:0609,121.97,515.3,22.63,19.03,2.25,0.0
20161029:0709,173.78,742.94,32.89,20.68,2.62,0.0
20161029:0809,204.99,893.26,41.03,22.34,2.98,0.0
20161029:0909,221.59,978.87,45.83,23.99,3.35,0.0
20161029:1009,219.96,972.24,46.17,24.87,3.63,0.0
20161029:1109,204.49,897.64,41.94,25.75,3.9,0.0
20161029:1209,169.09,733.82,34.19,26.64,4.18,0.0
20161029:1309,114.35,494.05,24.16,26.33,4.48,0.0
20161029:1409,41.71,197.09,12.76,26.01,4.79,0.0
20161029:1509,0.0,0.0,0.0,25.7,5.09,0.0
20161029:1609,0.0,0.0,0.0,24.64,4.91,0.0
20161029:1709,0.0,0.0,0.0,23.57,4.74,0.0
20161029:1809,0.0,0.0,0.0,22.5,4.57,0.0
20161029:1909,0.0,0.0,0.0,21.71,4.2,0.0
20161029:2009,0.0,0.0,0.0,20.91,3.83,0.0
20161029:2109,0.0,0.0,0.0,20.12,3.46,0.0
20161029:2209,0.0,0.0,0.0,19.5,3.12,0.0
20161029:2309,0.0,0.0,0.0,18.87,2.77,0.0
20161030:0009,0.0,0.0,0.0,18.25,2.43,0.0
20161030:0109,0.0,0.0,0.0,17.95,2.46,0.0
20161030:0209,0.0,0.0,0.0,17.65,2.48,0.0
20161030:0309,0.0,0.0,0.0,17.34,2.51,0.0
20161030:0409,0.0,0.0,0.0,17.92,2.5,0.0
20161030:0509,53.6,243.26,10.9,18.5,2.49,0.0
20161030:0609,122.6,517.17,22.41,19.08,2.48,0.0
20161030:0709,172.43,734.98,32.64,20.76,2.89,0.0
20161030:0809,206.47,897.03,40.74,22.43,3.29,0.0
20161030:0909,220.25,968.63,45.51,24.11,3.7,0.0
20161030:1009,218.87,963.4,45.84,24.92,3.96,0.0
20161030:1109,203.22,888.69,41.64,25.74,4.22,0.0
20161030:1209,172.79,748.26,33.93,26.56,4.48,0.0
20161030:1309,123.94,533.68,23.93,25.99,4.74,0.0
20161030:1409,58.13,269.26,12.56,25.43,4.99,0.0
20161030:1509,0.0,0.0,0.0,24.86,5.24,0.0
20161030:1609,0.0,0.0,0.0,23.75,4.85,0.0
20161030:1709,0.0,0.0,0.0,22.63,4.46,0.0
20161030:1809,0.0,0.0,0.0,21.52,4.07,0.0
20161030:1909,0.0,0.0,0.0,20.67,3.62,0.0
20161030:2009,0.0,0.0,0.0,19.81,3.17,0.0
20161030:2109,0.0,0.0,0.0,18.96,2.72,0.0
20161030:2209,0.0,0.0,0.0,18.3,2.54,0.0
20161030:2309,0.0,0.0,0.0,17.64,2.36,0.0
20161031:0009,0.0,0.0,0.0,16.98,2.18,0.0
20161031:0109,0.0,0.0,0.0,16.79,2.09,0.0
20161031:0209,0.0,0.0,0.0,16.6,2.0,0.0
20161031:0309,0.0,0.0,0.0,16.4,1.9,0.0
20161031:0409,0.0,0.0,0.0,17.0,1.81,0.0
20161031:0509,53.1,240.87,10.72,17.6,1.72,0.0
20161031:0609,123.65,523.23,22.2,18.2,1.63,0.0
20161031:0709,169.82,726.82,32.39,19.8,2.03,0.0
20161031:0809,203.64,889.02,40.45,21.39,2.44,0.0
20161031:0909,214.09,944.04,45.19,22.99,2.84,0.0
20161031:1009,212.85,938.59,45.52,23.7,3.09,0.0
20161031:1109,192.37,840.16,41.34,24.41,3.33,0.0
20161031:1209,159.8,690.19,33.67,25.12,3.57,0.0
20161031:1309,115.41,497.06,23.71,24.88,3.7,0.0
20161031:1409,51.53,239.76,12.37,24.64,3.82,0.0
20161031:1509,0.0,0.0,0.0,24.4,3.94,0.0
20161031:1609,0.0,0.0,0.0,23.09,3.46,0.0
20161031:1709,0.0,0.0,0.0,21.77,2.97,0.0
20161031:1809,0.0,0.0,0.0,20.45,2.48,0.0
20161031:1909,0.0,0.0,0.0,19.59,1.84,0.0
20161031:2009,0.0,0.0,0.0,18.72,1.2,0.0
20161031:2109,0.0,0.0,0.0,17.86,0.55,0.0
20161031:2209,0.0,0.0,0.0,17.7,1.08,0.0
20161031:2309,0.0,0.0,0.0,17.53,1.6,0.0
20161101:0009,0.0,0.0,0.0,17.37,2.12,0.0
20161101:0109,0.0,0.0,0.0,16.91,2.56,0.0
20161101:0209,0.0,0.0,0.0,16.45,2.99,0.0
20161101:0309,0.0,0.0,0.0,15.99,3.42,0.0
20161101:0409,0.0,0.0,0.0,16.93,3.6,0.0
20161101:0509,21.3,105.11,10.53,17.87,3.78,0.0
20161101:0609,110.03,459.69,21.99,18.82,3.96,0.0
20161101:0709,171.85,719.7,32.14,20.69,4.96,0.0
20161101:0809,188.8,798.13,40.16,22.55,5.96,0.0
20161101:0909,148.1,627.38,44.87,24.42,6.97,0.0
20161101:1009,198.58,846.76,45.2,24.86,7.22,0.0
20161101:1109,173.06,734.47,41.05,25.3,7.48,0.0
20161101:1209,34.18,160.06,33.41,25.74,7.74,0.0
20161101:1309,72.1,312.39,23.49,24.79,7.36,0.0
20161101:1409,50.06,231.18,12.18,23.84,6.97,0.0
20161101:1509,0.0,0.0,0.0,22.89,6.59,0.0
20161101:1609,0.0,0.0,0.0,22.03,6.16,0.0
20161101:1709,0.0,0.0,0.0,21.17,5.72,0.0
20161101:1809,0.0,0.0,0.0,20.32,5.28,0.0
20161101:1909,0.0,0.0,0.0,19.53,5.3,0.0
20161101:2009,0.0,0.0,0.0,18.74,5.31,0.0
20161101:2109,0.0,0.0,0.0,17.95,5.32,0.0
20161101:2209,0.0,0.0,0.0,17.52,5.29,0.0
20161101:2309,0.0,0.0,0.0,17.1,5.25,0.0
20161102:0009,0.0,0.0,0.0,16.68,5.21,0.0
20161102:0109,0.0,0.0,0.0,16.62,5.01,0.0
20161102:0209,0.0,0.0,0.0,16.56,4.81,0.0
20161102:0309,0.0,0.0,0.0,16.51,4.61,0.0
20161102:0409,0.0,0.0,0.0,16.8,4.52,0.0
20161102:0509,17.79,89.87,10.34,17.09,4.44,0.0
20161102:0609,79.42,332.78,21.77,17.38,4.36,0.0
20161102:0709,121.94,505.26,31.9,18.42,4.49,0.0
20161102:0809,216.53,915.96,39.88,19.46,4.63,0.0
20161102:0909,180.24,760.48,44.56,20.5,4.76,0.0
20161102:1009,141.01,593.99,44.88,21.21,4.78,0.0
20161102:1109,58.88,257.76,40.76,21.92,4.8,0.0
20161102:1209,101.99,432.65,33.16,22.63,4.81,0.0
20161102:1309,85.06,362.66,23.28,22.08,4.86,0.0
20161102:1409,41.96,194.69,12.0,21.53,4.91,0.0
20161102:1509,0.0,0.0,0.0,20.98,4.95,0.0
20161102:1609,0.0,0.0,0.0,20.31,4.58,0.0
20161102:1709,0.0,0.0,0.0,19.64,4.22,0.0
20161102:1809,0.0,0.0,0.0,18.97,3.85,0.0
20161102:1909,0.0,0.0,0.0,18.34,3.67,0.0
20161102:2009,0.0,0.0,0.0,17.71,3.5,0.0
20161102:2109,0.0,0.0,0.0,17.08,3.32,0.0
20161102:2209,0.0,0.0,0.0,16.6,3.2,0.0
20161102:2309,0.0,0.0,0.0,16.12,3.08,0.0
20161103:0009,0.0,0.0,0.0,15.64,2.95,0.0
20161103:0109,0.0,0.0,0.0,15.18,2.87,0.0
20161103:0209,0.0,0.0,0.0,14.73,2.79,0.0
20161103:0309,0.0,0.0,0.0,14.28,2.7,0.0
20161103:0409,0.0,0.0,0.0,14.98,2.67,0.0
20161103:0509,21.05,103.36,10.16,15.68,2.63,0.0
20161103:0609,115.15,479.04,21.56,16.39,2.59,0.0
20161103:0709,174.1,732.65,31.65,17.68,2.64,0.0
20161103:0809,202.12,867.19,39.59,18.96,2.69,0.0
20161103:0909,219.44,956.84,44.24,20.25,2.74,0.0
20161103:1009,123.85,526.49,44.57,20.86,2.95,0.0
20161103:1109,39.84,181.02,40.48,21.47,3.16,0.0
20161103:1209,133.97,568.78,32.92,22.08,3.37,0.0
20161103:1309,45.66,204.24,23.07,21.9,3.67,0.0
20161103:1409,53.32,244.64,11.82,21.71,3.98,0.0
20161103:1509,0.0,0.0,0.0,21.52,4.29,0.0
20161103:1609,0.0,0.0,0.0,20.56,4.15,0.0
20161103:1709,0.0,0.0,0.0,19.6,4.01,0.0
20161103:1809,0.0,0.0,0.0,18.65,3.88,0.0
20161103:1909,0.0,0.0,0.0,17.93,3.61,0.0
20161103:2009,0.0,0.0,0.0,17.21,3.35,0.0
20161103:2109,0.0,0.0,0.0,16.49,3.09,0.0
20161103:2209,0.0,0.0,0.0,16.04,2.89,0.0
20161103:2309,0.0,0.0,0.0,15.59,2.69,0.0
20161104:0009,0.0,0.0,0.0,15.15,2.5,0.0
20161104:0109,0.0,0.0,0.0,15.01,2.54,0.0
20161104:0209,0.0,0.0,0.0,14.87,2.58,0.0
20161104:0309,0.0,0.0,0.0,14.74,2.62,0.0
20161104:0409,0.0,0.0,0.0,15.35,2.47,0.0
20161104:0509,24.66,118.84,9.97,15.97,2.33,0.0
20161104:0609,116.38,486.16,21.34,16.59,2.18,0.0
20161104:0709,175.05,740.75,31.4,17.99,2.31,0.0
20161104:0809,190.37,817.43,39.31,19.38,2.45,0.0
20161104:0909,170.68,733.48,43.94,20.78,2.58,0.0
20161104:1009,196.47,854.9,44.26,21.54,2.68,0.0
20161104:1109,143.19,613.7,40.2,22.3,2.78,0.0
20161104:1209,91.63,394.13,32.68,23.06,2.88,0.0
20161104:1309,120.96,516.83,22.87,22.84,3.38,0.0
20161104:1409,60.0,275.59,11.65,22.61,3.89,0.0
20161104:1509,0.0,0.0,0.0,22.38,4.39,0.0
20161104:1609,0.0,0.0,0.0,21.42,4.35,0.0
20161104:1709,0.0,0.0,0.0,20.46,4.31,0.0
20161104:1809,0.0,0.0,0.0,19.51,4.28,0.0
20161104:1909,0.0,0.0,0.0,18.7,3.94,0.0
20161104:2009,0.0,0.0,0.0,17.89,3.61,0.0
20161104:2109,0.0,0.0,0.0,17.08,3.28,0.0
20161104:2209,0.0,0.0,0.0,16.49,2.89,0.0
20161104:2309,0.0,0.0,0.0,15.9,2.49,0.0
20161105:0009,0.0,0.0,0.0,15.31,2.1,0.0
20161105:0109,0.0,0.0,0.0,14.78,1.86,0.0
20161105:0209,0.0,0.0,0.0,14.25,1.62,0.0
20161105:0309,0.0,0.0,0.0,13.72,1.38,0.0
20161105:0409,0.0,0.0,0.0,14.43,1.05,0.0
20161105:0509,24.38,117.74,9.78,15.15,0.73,0.0
20161105:0609,111.26,470.96,21.13,15.87,0.4,0.0
20161105:0709,171.47,738.25,31.15,17.64,0.92,0.0
20161105:0809,199.69,874.88,39.03,19.41,1.45,0.0
20161105:0909,220.88,981.33,43.63,21.18,1.97,0.0
20161105:1009,228.22,1010.77,43.96,22.06,2.63,0.0
20161105:1109,205.25,893.6,39.92,22.94,3.3,0.0
20161105:1209,170.36,730.06,32.44,23.82,3.96,0.0
20161105:1309,115.16,492.37,22.67,23.58,3.93,0.0
20161105:1409,51.21,237.58,11.48,23.33,3.9,0.0
20161105:1509,0.0,0.0,0.0,23.08,3.88,0.0
20161105:1609,0.0,0.0,0.0,21.99,3.66,0.0
20161105:1709,0.0,0.0,0.0,20.9,3.44,0.0
20161105:1809,0.0,0.0,0.0,19.82,3.23,0.0
20161105:1909,0.0,0.0,0.0,18.97,2.99,0.0
20161105:2009,0.0,0.0,0.0,18.12,2.76,0.0
20161105:2109,0.0,0.0,0.0,17.28,2.52,0.0
20161105:2209,0.0,0.0,0.0,16.68,2.34,0.0
20161105:2309,0.0,0.0,0.0,16.08,2.16,0.0
20161106:0009,0.0,0.0,0.0,15.48,1.97,0.0
20161106:0109,0.0,0.0,0.0,14.8,1.66,0.0
20161106:0209,0.0,0.0,0.0,14.12,1.35,0.0
20161106:0309,0.0,0.0,0.0,13.45,1.03,0.0
20161106:0409,0.0,0.0,0.0,14.2,1.0,0.0
20161106:0509,26.21,125.39,9.6,14.96,0.96,0.0
20161106:0609,114.18,480.3,20.92,15.72,0.92,0.0
20161106:0709,170.74,735.98,30.91,17.82,0.89,0.0
20161106:0809,193.76,858.99,38.75,19.91,0.85,0.0
20161106:0909,211.53,963.56,43.33,22.01,0.81,0.0
20161106:1009,214.39,980.83,43.66,22.81,0.91,0.0
20161106:1109,193.13,871.15,39.65,23.6,1.0,0.0
20161106:1209,162.73,721.7,32.21,24.39,1.09,0.0
20161106:1309,111.55,486.23,22.48,24.09,1.51,0.0
